variant,mae_mean,mfe_mean,mae_winners,mae_losers,mfe_winners,mfe_losers,profit_captured_pct,avg_win,avg_loss
current_production,23.440070649669774,32.72881277837506,7.728667113194893,28.11466719808687,80.94079035498994,18.384356317257875,87.3,70.66353458999147,20.66509636736322
partial_close,16.650116420889212,29.868932254130172,7.63881025641022,27.251013513513506,46.018092307692314,10.871066602316606,69.29,31.884370857025026,20.038701610140475
rr_1_3,22.123830700812736,28.884020855696985,7.83812270582063,28.028218465539645,63.886733088620886,14.417143476376248,83.37,53.26463592778489,20.73601151774105
